"pathway","pval","padj","log2err","ES","NES","size","query_gene","rank_by_NES","self_enrichment_rank"
"ZMIZ1",0.00257293721213532,0.04092462692962,0.431707695803346,0.265413580266829,1.3065015233463,700,"PML",10,58
"ZNF384",0.301130524152107,0.602316383111599,0.0709609456938284,0.217945561647583,1.06334023914958,588,"PML",48,58
"AR",0.839203675344564,0.882857142857143,0.041488040200221,-0.163428398829295,-0.88907160999884,431,"POU5F1",92,17
"ATF2",0.0156387692451164,0.178977025805221,0.352487857583619,0.179133168872366,1.1145365347261,2025,"POU5F1",29,17
"ATF3",0.271144278606965,0.559033457249071,0.130777137971974,0.240736398969274,1.08875393044546,85,"POU5F1",38,17
"BCL3",0.697969543147208,0.875977197184929,0.0741758965588009,0.179348588953932,0.904296212926394,160,"POU5F1",88,17
"BCLAF1",0.00693089227200041,0.103125365411035,0.407017918923954,0.217942419698298,1.27082990878374,605,"POU5F1",11,17
"BHLHE40",0.80106100795756,0.882857142857143,0.0694481442003175,0.166644093109978,0.898874539227345,268,"POU5F1",90,17
"BRCA1",0.724806201550388,0.875977197184929,0.0404114482034376,-0.15980874334954,-0.956172361700828,2347,"POU5F1",76,17
"CBX3",0.836917562724014,0.882857142857143,0.0487989701682839,-0.1989045086184,-0.788208762531006,53,"POU5F1",99,17
"CEBPB",0.400656814449918,0.723993892777922,0.080419996876154,-0.226656160052899,-1.0389005832953,113,"POU5F1",54,17
"CEBPD",0.255192878338279,0.559033457249071,0.10027910675413,-0.191773986071615,-1.06398554216194,541,"POU5F1",45,17
"CHD1",0.140888208269525,0.468112433927778,0.143758989039275,-0.202170840239814,-1.11533984273538,526,"POU5F1",28,17
"CREB1",0.467586206896552,0.764466338259442,0.0637845390312975,-0.169852627184656,-0.99737907071494,1625,"POU5F1",63,17
"CREB1",0.179661016949153,0.504504504504505,0.193813302725311,0.173801972716738,1.05575068116334,1124,"POU5F1",47,17
"CTCF",0.562678062678063,0.808852400499732,0.0565299525056311,-0.171189158969428,-0.981502625676481,939,"POU5F1",67,17
"E2F1",0.639871382636656,0.833303698435277,0.0916795246008379,0.165245803360219,0.966615784346756,673,"POU5F1",73,17
"E2F4",0.12316715542522,0.455488286391156,0.219250346703755,0.188702816872699,1.09974602276782,613,"POU5F1",34,17
"E2F6",0.137931034482759,0.468112433927778,0.252961123069611,0.169229707867277,1.05454247196828,2119,"POU5F1",48,17
"EGR1",0.181229773462783,0.504504504504505,0.128788713061714,-0.230891440026613,-1.13326314303123,181,"POU5F1",24,17
"EGR1",0.558011049723757,0.808852400499732,0.0908241419007155,0.173993139714392,0.971336765787774,368,"POU5F1",72,17
"ELF1",0.84,0.882857142857143,0.0886261133285098,0.15301454696515,0.945773945903284,1798,"POU5F1",82,17
"ERG",0.0767149405943407,0.395081944060854,0.287805130535564,0.268861790819605,1.26652661830585,108,"POU5F1",12,17
"ESR1",0.0217344071228843,0.201395103027737,0.352487857583619,-0.359493404764544,-1.46678876001813,61,"POU5F1",3,17
"ETS1",0.802345058626466,0.882857142857143,0.0476387259290825,-0.183941229463152,-0.853704694554848,130,"POU5F1",96,17
"EZH2",0.333333333333333,0.635802469135802,0.0916795246008379,-0.24641878185387,-1.07025236541838,83,"POU5F1",44,17
"EZH2",0.0978260869565217,0.428464266230224,0.191892240384838,-0.37155633491707,-1.33183942334748,34,"POU5F1",8,17
"FLI1",0.0528361916915915,0.292311661506708,0.321775918075361,0.202595998944199,1.16757313080821,516,"POU5F1",21,17
"FOS",0.155367231638418,0.483610914245216,0.190023305279108,0.19654626352467,1.11790433356077,437,"POU5F1",27,17
"FOSL2",0.0041734248452787,0.103125365411035,0.407017918923954,-0.367498648314503,-1.59856264288768,82,"POU5F1",1,17
"FOXA1",0.230769230769231,0.559033457249071,0.114266502484433,-0.243459385426694,-1.11929102151452,119,"POU5F1",26,17
"FOXA2",0.00740751305458734,0.103125365411035,0.407017918923954,-0.301848455717294,-1.45225585294099,154,"POU5F1",4,17
"FOXM1",0.824707846410685,0.882857142857143,0.0462302524077616,-0.187264858727114,-0.814573356554545,82,"POU5F1",98,17
"FOXP2",0.914572864321608,0.942010050251256,0.0416556773979467,-0.167335088769305,-0.771016776583236,123,"POU5F1",101,17
"GABPA",0.0501371685126488,0.292311661506708,0.321775918075361,0.180489090301811,1.11096987088464,1553,"POU5F1",32,17
"GATA1",0.0422960725075529,0.29043303121853,0.271288554688953,-0.220767448392562,-1.20758380887872,453,"POU5F1",20,17
"GATA2",0.000497175181459106,0.017069681230096,0.477270815362862,-0.265118292488514,-1.44628413095087,448,"POU5F1",5,17
"HDAC2",0.786912751677852,0.882857142857143,0.0486034247259069,-0.186719427580785,-0.854635242275858,116,"POU5F1",95,17
"HNF4A",0.832579185520362,0.882857142857143,0.0411544018789903,-0.162483148495694,-0.907636269616865,622,"POU5F1",86,17
"IRF1",0.00800973711930371,0.103125365411035,0.380730400722792,-0.293172981044589,-1.43895388201542,181,"POU5F1",6,17
"IRF3",0.0349817394534229,0.277163012592505,0.321775918075361,0.217295853628665,1.2361760970232,453,"POU5F1",14,17
"IRF8",0.303411131059246,0.600987432675045,0.101350743797099,-0.282648590803685,-1.0924183204904,48,"POU5F1",36,17
"KAT2A",0.351819757365685,0.658862454703009,0.0905428948469474,-0.252513969437963,-1.05423105215975,67,"POU5F1",49,17
"KLF4",0.12824427480916,0.455488286391156,0.151148761385484,-0.200227116371316,-1.11330148923182,596,"POU5F1",31,17
"MAX",2.63345023502133e-06,0.000135622687103599,0.627256739718528,0.219951555601582,1.35285899123834,1649,"POU5F1",7,17
"MYC",9.06122289353523e-09,9.33305958034129e-07,0.747739663149885,0.249519825754769,1.5181544250494,1219,"POU5F1",2,17
"MYC",0.00600724012380039,0.103125365411035,0.407017918923954,0.229689960111901,1.30987588601393,477,"POU5F1",9,17
"MYOD1",0.266821345707657,0.559033457249071,0.126875729929857,0.270261836234889,1.10764138626972,52,"POU5F1",33,17
"NANOG",0.591194968553459,0.808852400499732,0.0588438169595807,-0.182516640184084,-0.948486429809225,292,"POU5F1",80,17
"NELFE",0.0825242718446602,0.404761904761905,0.197822021315103,-0.251437844666697,-1.23410916442435,181,"POU5F1",15,17
"NFE2L2",0.216012084592145,0.548640313989347,0.111918316325105,-0.198844376372667,-1.08740371100986,452,"POU5F1",39,17
"NFIC",0.189456342668863,0.513526402497182,0.126875729929857,-0.230690802037011,-1.13493743248638,190,"POU5F1",23,17
"NFYA",0.271375464684015,0.559033457249071,0.163180127180689,0.168177559356298,1.03179813254414,1538,"POU5F1",56,17
"NFYB",0.262886597938144,0.559033457249071,0.0902635484340068,-0.173552394249693,-1.03982719421926,2446,"POU5F1",53,17
"NR2C2",0.5776,0.808852400499732,0.0607719451853533,-0.184901450702476,-0.948630961396249,268,"POU5F1",79,17
"NRF1",0.611111111111111,0.808852400499732,0.0988903007520636,0.160584864469646,0.980119448849763,1369,"POU5F1",68,17
"PBX3",0.126752741857513,0.455488286391156,0.249246554383295,0.187631992679235,1.11435630721783,810,"POU5F1",30,17
"PML",0.0983618961414059,0.428464266230224,0.287805130535564,0.18081813387203,1.09856657137913,1162,"POU5F1",35,17
"POU5F1",0.0998363338788871,0.428464266230224,0.179782316298324,-0.2606194349199,-1.22188602437445,133,"POU5F1",17,17
"PPARD",0.739903069466882,0.875977197184929,0.0496901392724606,-0.185794911495013,-0.888222977389131,146,"POU5F1",93,17
"PPARG",0.598765432098765,0.808852400499732,0.0573667426768556,-0.179438807793285,-0.953471163683185,350,"POU5F1",77,17
"RAD21",0.426605504587156,0.732339449541284,0.0734381410838857,-0.184572179705078,-1.01205987514203,481,"POU5F1",60,17
"RCOR1",0.418711656441718,0.732339449541284,0.0745500777420554,-0.184722072325142,-1.0169574437333,516,"POU5F1",57,17
"RELA",0.520128824476651,0.808852400499732,0.066132620475844,-0.191967224135928,-0.979825355463322,256,"POU5F1",69,17
"REST",0.545454545454545,0.808852400499732,0.065981614400873,-0.218480880905766,-0.956189939860354,86,"POU5F1",75,17
"REST",0.734870317002882,0.875977197184929,0.0780892306943345,0.164438655354544,0.933745082816197,440,"POU5F1",83,17
"RFX5",0.0403726708074534,0.29043303121853,0.282013350011725,-0.231596860742507,-1.23683490971856,373,"POU5F1",13,17
"RUNX1",0.019500083427916,0.200850859307535,0.352487857583619,-0.21337025535466,-1.2102221713836,808,"POU5F1",19,17
"SALL4",0.313213703099511,0.608698328665087,0.0937465422491719,-0.213710899475896,-1.0561105195238,196,"POU5F1",46,17
"SIN3A",0.248366013071895,0.559033457249071,0.159646701919906,0.17402759618433,1.03709590386488,880,"POU5F1",55,17
"SIX5",0.0234635071488625,0.201395103027737,0.352487857583619,0.206279896130178,1.21359076012501,702,"POU5F1",18,17
"SMAD4",0.977161500815661,0.98674151552954,0.0373806494758473,-0.152564993633385,-0.754710972147539,198,"POU5F1",102,17
"SMC3",0.235820895522388,0.559033457249071,0.105520936843198,-0.193002356870091,-1.07039086099631,557,"POU5F1",43,17
"SOX2",0.0477657935285054,0.292311661506708,0.257206466468838,-0.228651285615765,-1.2257438285668,377,"POU5F1",16,17
"SP1",0.159638554216867,0.483610914245216,0.193813302725311,0.190576338984005,1.09143625066342,503,"POU5F1",37,17
"SP2",0.153125,0.483610914245216,0.20207170902116,0.184533475260962,1.08432804215664,685,"POU5F1",40,17
"SPI1",0.723549488054608,0.875977197184929,0.0880945010398517,0.158677854140054,0.95108859143856,943,"POU5F1",78,17
"SPI1",0.934210526315789,0.952709744658676,0.0725351864394589,0.151747586183516,0.89950264222275,776,"POU5F1",89,17
"SRF",0.717948717948718,0.875977197184929,0.0507027937029348,-0.181369210615004,-0.905053272108277,217,"POU5F1",87,17
"STAT3",0.812398042414356,0.882857142857143,0.0458620343117985,-0.185192426708559,-0.836496045607667,101,"POU5F1",97,17
"STAT3",0.426426426426426,0.732339449541284,0.0725351864394589,-0.184696247147706,-1.0144896137924,477,"POU5F1",58,17
"STAT5A",0.481421647819063,0.774787964458804,0.070113215764256,-0.205323747549223,-0.991111020863161,157,"POU5F1",65,17
"SUZ12",0.786842105263158,0.882857142857143,0.0699458736501659,0.169051302562569,0.891051462363025,228,"POU5F1",91,17
"TAF1",0.12,0.455488286391156,0.276500599254472,0.167470968965093,1.05348797725135,2615,"POU5F1",50,17
"TAF7",0.218390804597701,0.548640313989347,0.159646701919906,0.190766989578493,1.08272945261408,441,"POU5F1",41,17
"TCF3",0.289393939393939,0.584462269756387,0.0940503465727813,-0.191858213413833,-1.05223147760034,470,"POU5F1",51,17
"TCF3",0.104229607250755,0.429425981873112,0.16823816568964,-0.202255516782347,-1.1296493735645,624,"POU5F1",25,17
"TCF7L2",0.462365591397849,0.764466338259442,0.0696133438850965,-0.186143386392647,-1.00006153938493,386,"POU5F1",62,17
"TP53",0.053921568627451,0.292311661506708,0.248911114434702,-0.274084171458263,-1.29450948799179,140,"POU5F1",10,17
"TP63",0.757942511346445,0.882857142857143,0.0455878202571231,-0.166744542783488,-0.919687838865093,521,"POU5F1",85,17
"TRIM28",0.891666666666667,0.927693602693603,0.0425877779273254,-0.178020424757497,-0.778410935795626,85,"POU5F1",100,17
"TRIM28",0.99504132231405,0.99504132231405,0.0371479221137289,-0.141911489898863,-0.645771487952259,107,"POU5F1",103,17
"UBTF",0.647226173541963,0.833303698435277,0.0499913914024592,-0.166501780309578,-0.963703015760049,1222,"POU5F1",74,17
"USF1",0.539249146757679,0.808852400499732,0.105520936843198,0.164382399873755,0.986497731485049,993,"POU5F1",66,17
"USF2",0.378548895899054,0.696259576385759,0.12384217120105,0.170711244462487,1.0128640049861,765,"POU5F1",59,17
"VDR",0.545620437956204,0.808852400499732,0.0699458736501659,-0.252282903119356,-0.946941412324673,43,"POU5F1",81,17
"YY1",0.529661016949153,0.808852400499732,0.120985142145252,0.159789814965016,0.995535822792823,2111,"POU5F1",64,17
"YY1",0.179032258064516,0.504504504504505,0.129442887745046,-0.223171853161376,-1.14023065571335,262,"POU5F1",22,17
"ZBTB33",0.586510263929619,0.808852400499732,0.0913924325943768,0.169598823141571,0.974795280007153,518,"POU5F1",70,17
"ZBTB7A",0.25718194254446,0.559033457249071,0.0949751525905595,-0.179301925983569,-1.04692712541804,1414,"POU5F1",52,17
"ZC3H11A",0.716006884681583,0.875977197184929,0.0541200569620232,-0.203331605973121,-0.867850908669704,77,"POU5F1",94,17
"ZEB1",0.612529002320186,0.808852400499732,0.0762797180809272,0.221568387924445,0.920094853370932,55,"POU5F1",84,17
"ZKSCAN1",0.446666666666667,0.754207650273224,0.0755015292281669,-0.22997520716837,-1.00558807488288,85,"POU5F1",61,17
"ZMIZ1",0.212827988338192,0.548640313989347,0.110564716336619,-0.190696644278304,-1.07258781596917,700,"POU5F1",42,17
"ZNF384",0.589285714285714,0.808852400499732,0.0919686140000427,0.167498444829823,0.972072613869755,588,"POU5F1",71,17
"AR",0.993234100135318,0.993234100135318,0.0275182928235944,0.148709221755619,0.767446245343173,431,"PPARD",102,77
"ATF2",1.16176118741524e-08,2.39322804607539e-07,0.747739663149885,0.252577057996731,1.43708062659729,2025,"PPARD",11,77
"ATF3",0.885057471264368,0.930213464696223,0.0684714904492087,-0.176549609502785,-0.797346295153943,85,"PPARD",101,77
"BCL3",0.406754772393539,0.598510593664779,0.0738052724171275,0.218969289184374,1.02053973807619,160,"PPARD",69,77
"BCLAF1",0.00935295914290841,0.0385341916687827,0.380730400722792,0.240253985133278,1.27848083588139,605,"PPARD",26,77
"BHLHE40",0.351198871650212,0.539902742984654,0.0793434960134973,0.211917910285894,1.04497981233626,268,"PPARD",66,77
"BRCA1",1.03216659286468e-05,0.000118125732294513,0.593325476396405,0.230903360791338,1.3166269728958,2347,"PPARD",21,77
"CBX3",0.708860759493671,0.839225956641932,0.0507027937029348,0.224339886607359,0.866281493071074,53,"PPARD",92,77
"CEBPB",0.0221596798784853,0.0787050699132408,0.352487857583619,0.323675711991327,1.42859274266607,113,"PPARD",13,77
"CEBPD",0.0198239117281817,0.0729236752858114,0.352487857583619,0.238293222649172,1.25679565013893,541,"PPARD",30,77
"CHD1",0.00142023995853829,0.00756347968427561,0.45505986738723,0.263566574325271,1.38472826078586,526,"PPARD",18,77
"CREB1",0.0464852607709751,0.141663140076174,0.222056046145248,0.203311456638162,1.14726685641905,1625,"PPARD",46,77
"CREB1",0.0467625899280576,0.141663140076174,0.227987202850442,0.206979291733706,1.14618715122838,1124,"PPARD",47,77
"CTCF",0.0299947184407525,0.102981866646584,0.352487857583619,0.216004340968646,1.18613387075558,939,"PPARD",41,77
"E2F1",0.0022346095605519,0.0104620356698566,0.431707695803346,0.248163721694769,1.33338239164115,673,"PPARD",20,77
"E2F4",1.65987390556202e-07,2.44238588961269e-06,0.690132458796796,0.309315960026457,1.64825627428533,613,"PPARD",4,77
"E2F6",0.00627824473030855,0.0269441336342409,0.407017918923954,0.209365883214572,1.19141696607987,2119,"PPARD",40,77
"EGR1",0.16504854368932,0.326923076923077,0.197822021315103,-0.22595192510525,-1.13310281457101,181,"PPARD",52,77
"EGR1",0.181198910081744,0.339336140698539,0.116739204791222,0.218168293008881,1.10843012411329,368,"PPARD",55,77
"ELF1",0.00176622523513472,0.00866291424851792,0.45505986738723,0.219354122951754,1.24233885480043,1798,"PPARD",35,77
"ERG",0.4,0.598510593664779,0.0758886900606117,0.233056088678073,1.03277278163181,108,"PPARD",67,77
"ESR1",0.954415954415954,0.983048433048433,0.0643583367917361,-0.169850968608419,-0.712788355595147,61,"PPARD",103,77
"ETS1",0.75,0.848901098901099,0.0453152441270267,0.192287922815223,0.869049487517291,130,"PPARD",91,77
"EZH2",0.0539411074842512,0.158740973453654,0.321775918075361,-0.389143547945972,-1.45558747465557,34,"PPARD",9,77
"EZH2",0.737003058103975,0.846982824137407,0.0473534245254193,0.205231331242775,0.864873329011015,83,"PPARD",93,77
"FLI1",0.0414438502673797,0.136069606413994,0.257206466468838,0.230145380190459,1.20590126875458,516,"PPARD",37,77
"FOS",0.125168236877524,0.268590174966353,0.142901149386948,0.220761191068203,1.14123691972176,437,"PPARD",49,77
"FOSL2",0.733333333333333,0.846982824137407,0.0471642455670861,0.20430489562054,0.861918460453215,82,"PPARD",95,77
"FOXA1",0.46218487394958,0.634733893557423,0.102821842840815,-0.208415867766037,-1.0001753272914,119,"PPARD",74,77
"FOXA2",0.62691131498471,0.76318597004019,0.0899860794997137,-0.190229365603179,-0.936936604160656,154,"PPARD",85,77
"FOXM1",0.000103509790781329,0.000820116034652066,0.538434096309916,0.446633064551234,1.88424894183886,82,"PPARD",2,77
"FOXP2",0.136363636363636,0.286641929499072,0.14551614609036,0.266556738728171,1.19455649831058,123,"PPARD",38,77
"GABPA",0.00146863683189818,0.00756347968427561,0.45505986738723,0.22123463676771,1.24558918493051,1553,"PPARD",33,77
"GATA1",5.69010037254029e-05,0.000532800307610591,0.557332238758646,-0.26233872310226,-1.47243468045961,453,"PPARD",7,77
"GATA2",0.208661417322835,0.370313302516692,0.193813302725311,-0.19184020847689,-1.07768078967531,448,"PPARD",62,77
"HDAC2",0.78783151326053,0.872544579202523,0.0452247443372884,0.193199783193155,0.855350047890325,116,"PPARD",96,77
"HNF4A",0.533159947984395,0.695132590410035,0.0547939500773363,0.184456111861967,0.98348441660644,622,"PPARD",78,77
"IRF1",0.330097087378641,0.523910777569314,0.135740943810425,-0.209233345281406,-1.04926254702204,181,"PPARD",65,77
"IRF3",0.0987983978638184,0.218200239476835,0.161978948883402,0.223580573204726,1.16132681480846,453,"PPARD",43,77
"IRF8",0.155844155844156,0.321038961038961,0.181383128498408,-0.304096385955795,-1.2291559806835,48,"PPARD",36,77
"KAT2A",0.0788253477588872,0.202975270479134,0.197822021315103,0.322299023730204,1.31593665610798,67,"PPARD",22,77
"KLF4",0.0119959559438612,0.0457623504525076,0.380730400722792,0.237050533753611,1.26027411854893,596,"PPARD",28,77
"MAX",4.03797080109128e-08,6.93184987520669e-07,0.719512826338911,0.258183166679697,1.45799129102501,1649,"PPARD",8,77
"MYC",3.06414908437944e-15,3.15607355691083e-13,1.00731795687447,0.316993743258671,1.7627229290902,1219,"PPARD",3,77
"MYC",1.14277913853152e-11,5.88531256343731e-10,0.875325132024659,0.363644301039408,1.89333314538548,477,"PPARD",1,77
"MYOD1",0.330623306233062,0.523910777569314,0.122679189568808,-0.266260931908706,-1.08051753987416,52,"PPARD",59,77
"NANOG",0.952646239554318,0.983048433048433,0.0310617758113358,0.16170162792782,0.808930204334703,292,"PPARD",100,77
"NELFE",0.0692640692640693,0.187742082478925,0.204294756516886,0.264903414548059,1.25239447880678,181,"PPARD",31,77
"NFE2L2",0.849206349206349,0.911127645502646,0.0875697115548511,-0.160203830462207,-0.899173001839586,452,"PPARD",88,77
"NFIC",0.0422740524781341,0.136069606413994,0.266350657088526,0.276066664923519,1.30699779849625,190,"PPARD",23,77
"NFYA",0.000255518883254127,0.00187988892679822,0.49849310876659,0.230519046946731,1.29628255457996,1538,"PPARD",24,77
